element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
273,6,10,2,True,2021-08-14T11:30:00Z,5,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,10.0,0.9,4.0,1.5,55,0,842854,0,0
273,19,16,1,False,2021-08-22T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,1,0,0,0,5,12.6,1.2,7.0,2.1,55,-38065,925801,33832,71897
273,30,20,7,False,2021-08-29T15:30:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,1,30,27.2,0.7,22.0,5.0,55,-77057,873199,20207,97264
273,38,14,2,True,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,1,0,0,0,0,0,0,0,14,26.8,2.6,17.0,4.6,55,-79121,817449,28529,107650
273,49,19,2,False,2021-09-19T13:00:00Z,1,2,5,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,1.3,8.0,2.8,54,-80867,744888,8612,89479
273,58,2,7,True,2021-09-25T11:30:00Z,0,1,6,66,0,0,1,0,0,0,0,0,0,0,1,23,19.0,0.3,19.0,3.8,54,-44868,708288,11096,55964
273,67,8,0,True,2021-10-02T11:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-136286,570420,2052,138338
273,75,9,0,False,2021-10-16T14:00:00Z,4,2,8,90,0,0,0,4,0,0,0,0,0,0,0,10,14.0,0.6,4.0,1.9,54,-75475,498892,574,76049
273,88,11,-1,True,2021-10-24T15:30:00Z,0,5,9,90,0,0,0,5,0,0,0,1,0,0,0,9,21.6,0.5,8.0,3.0,54,-14679,488540,5033,19712
273,98,17,5,False,2021-10-30T16:30:00Z,0,3,10,90,0,0,1,0,0,0,0,1,0,0,0,25,18.6,1.8,0.0,2.0,54,-26753,464342,4719,31472
