goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,0,0,1,Sub,Southampton,Sheffield United,3,1,2020-07-26,12015,2019,411425,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,1,Sub,Bournemouth,Southampton,0,2,2020-07-19,12004,2019,409781,0.3535878360271454,1,1,0,0,0.3535878360271454,0,Michael Obafemi
0,0,0,49,FW,Southampton,Brighton,1,1,2020-07-16,12002,2019,409462,0.08711674809455872,0,2,0,0,0.08711674809455872,0,Michael Obafemi
1,1,0.9555973410606384,1,Sub,Manchester United,Southampton,2,2,2020-07-13,11987,2019,408409,0,0,0,1,0.9555973410606384,0,0,Michael Obafemi
0,0,0,49,FW,Southampton,Arsenal,0,2,2020-06-25,11952,2019,402650,0,0,0,0,0,0.016855066642165184,0.016855066642165184,Michael Obafemi
0,3,0.3122078478336334,84,FW,Norwich,Southampton,0,3,2020-06-19,11937,2019,400738,0.14068882167339325,1,2,0,0.3122078478336334,0.4528966546058655,0,Michael Obafemi
0,0,0,2,Sub,Southampton,Newcastle United,0,1,2020-03-07,11930,2019,387709,0,0,0,0,0,0,0,Michael Obafemi
1,2,0.4737498164176941,71,FW,West Ham,Southampton,3,1,2020-02-29,11922,2019,387529,0,0,0,1,0.4737498164176941,0.608504593372345,0.1347547471523285,Michael Obafemi
0,2,0.15720735490322113,13,Sub,Southampton,Aston Villa,2,0,2020-02-22,11908,2019,387245,0,0,0,0,0.15720735490322113,0.23558948934078217,0.07838214933872223,Michael Obafemi
0,0,0,12,Sub,Southampton,Burnley,1,2,2020-02-15,11901,2019,386971,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,19,Sub,Liverpool,Southampton,4,0,2020-02-01,11887,2019,386766,0,0,0,0,0,0,0,Michael Obafemi
0,1,0.04549122601747513,87,FW,Crystal Palace,Southampton,0,2,2020-01-21,11882,2019,386330,0.5014066696166992,0,3,0,0.04549122601747513,0.6700012683868408,0.14864200353622437,Michael Obafemi
0,0,0,11,Sub,Southampton,Tottenham,1,0,2020-01-01,11851,2019,385559,0,0,0,0,0,0,0,Michael Obafemi
1,2,0.15787404775619507,71,FW,Chelsea,Southampton,0,2,2019-12-26,11825,2019,372472,0,0,0,1,0.15787404775619507,0.12767855823040009,0,Michael Obafemi
0,0,0,4,Sub,Aston Villa,Southampton,1,3,2019-12-21,11813,2019,371586,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,59,FW,Southampton,Watford,2,1,2019-11-30,11778,2019,366380,0,0,0,0,0,0.08221419155597687,0.08221419155597687,Michael Obafemi
0,1,0.05248481407761574,79,FW,Arsenal,Southampton,2,2,2019-11-23,11763,2019,364843,0.1425466537475586,0,2,0,0.05248481407761574,0.24934880435466766,0.054317329078912735,Michael Obafemi
0,0,0,1,Sub,Southampton,Everton,1,2,2019-11-09,11758,2019,363172,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,15,Sub,Southampton,Chelsea,1,4,2019-10-06,11718,2019,356870,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,4,Sub,Tottenham,Southampton,2,1,2019-09-28,11704,2019,354691,0,0,0,0,0,0,0,Michael Obafemi
0,0,0,21,Sub,Burnley,Southampton,3,0,2019-08-10,11646,2019,341259,0,0,0,0,0,0,0,Michael Obafemi
