goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name
0,1,0.10886210203170776,90,AMR,Burnley,Arsenal,0,0,2020-02-02,11884,2019,386815,0.018836161121726036,0,1,0,0.10886210203170776,0.6486304402351379,0.520932137966156,Gabriel Martinelli
1,1,0.5327300429344177,90,AML,Chelsea,Arsenal,2,2,2020-01-21,11881,2019,386440,0,0,0,1,0.5327300429344177,0.5327300429344177,0,Gabriel Martinelli
1,3,0.8941770792007446,90,AML,Arsenal,Sheffield United,1,1,2020-01-18,11863,2019,386153,0,0,0,1,0.8941770792007446,0.8941770792007446,0,Gabriel Martinelli
0,0,0,18,Sub,Crystal Palace,Arsenal,1,1,2020-01-11,11859,2019,385791,0,0,0,0,0,0.060927703976631165,0.060927703976631165,Gabriel Martinelli
0,2,0.08029400557279587,90,AML,Everton,Arsenal,0,0,2019-12-21,11816,2019,371255,0,0,0,0,0.08029400557279587,0.08029400557279587,0,Gabriel Martinelli
0,1,0.09236417710781097,90,AML,Arsenal,Manchester City,0,3,2019-12-15,11803,2019,370549,0,0,0,0,0.09236417710781097,0.11222954839468002,0.0198653694242239,Gabriel Martinelli
1,2,0.42130616307258606,90,AML,West Ham,Arsenal,1,3,2019-12-09,11802,2019,369432,0.0947057232260704,0,1,1,0.42130616307258606,0.530764102935791,0.014752224087715149,Gabriel Martinelli
0,1,0.03250543400645256,12,Sub,Arsenal,Brighton,1,2,2019-12-05,11783,2019,367841,0,0,0,0,0.03250543400645256,0.03250543400645256,0,Gabriel Martinelli
0,0,0,1,Sub,Norwich,Arsenal,2,2,2019-12-01,11781,2019,366806,0,0,0,0,0,0,0,Gabriel Martinelli
0,0,0,4,Sub,Arsenal,Southampton,2,2,2019-11-23,11763,2019,364831,0,0,0,0,0,0,0,Gabriel Martinelli
0,0,0,29,Sub,Arsenal,Wolverhampton Wanderers,1,1,2019-11-02,11743,2019,361481,0,0,0,0,0,0,0,Gabriel Martinelli
0,0,0,10,Sub,Sheffield United,Arsenal,1,0,2019-10-21,11730,2019,358973,0,0,0,0,0,0.023430220782756805,0.023430220782756805,Gabriel Martinelli
0,1,0.08024445176124573,25,Sub,Arsenal,Bournemouth,1,0,2019-10-06,11722,2019,356926,0,0,0,0,0.08024445176124573,0.08024445176124573,0,Gabriel Martinelli
0,0,0,4,Sub,Newcastle United,Arsenal,0,1,2019-08-11,11650,2019,341535,0,0,0,0,0,0,0,Gabriel Martinelli
