element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
57,2,5,0,False,2021-08-14T14:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,107,0,0
57,12,18,0,True,2021-08-21T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-31,74,0,31
57,22,8,0,True,2021-08-28T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,72,0,4
57,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,57,0,14
57,42,9,0,True,2021-09-19T13:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,50,0,8
57,54,7,0,False,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,49,0,1
57,61,1,0,True,2021-10-02T16:30:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,48,0,1
57,78,15,0,False,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,47,0,1
57,83,12,0,True,2021-10-23T16:30:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,45,0,2
57,94,11,0,False,2021-10-30T14:00:00Z,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,45,0,0
